comments_disabled; id; edge_media_to_caption; shortcode; edge_media_to_comment; taken_at_timestamp; dimension; edge_liked_by; owner; is_video
False; 2247487362223457522; Die uniContact sucht dich!  PRAXISERFAHRUNG :black_small_square: KARRIEREMESSE :black_small_square: MOTIVIERTE  TEAMKOLLEGEN :black_small_square: UNTERNEHMENSKONTAKTE  Bevor es mit dem Kick-Off Meeting im März losgeht, wollen wir euch persönlich kennenlernen! :beaming_face_with_smiling_eyes:  Alle Interessierten sind herzlich zu unserem Treffen in der gemütlichen Happy Hour Bar bei entspannter Atmosphäre eingeladen.  Kommt vorbei, wir freuen uns auf euch :winking_face::tropical_drink: #unicontact #uniclever #karrieremesse #student #gettogether #studentischeunternehmensberatung #unipotsdam #uni-potsdam #griebnitzsee #vereinstreffen #erfolg #lernen #vorwärtskommen #studentenleben #consulting #juniorenterprise #jcnetwork "; B8wrdkmgkTy; 0; 1582141393; (1080, 1080); 9; 6926903307; False
False; 2246661770088616134; Universitätsball | 15. Februar 2020⁠ ⁠ Der 8. Universitätsball unter dem Motto „The New Twenties“ war ein voller Erfolg. Die Beleuchtung und Dekorationen haben eine tolle Atmosphäre geschaffen. Viele Gäste haben ihre Garderobe dem Motto entsprechend gewählt, so dass der Ball einer Zeitreise in die wilden 20er Jahre glich. Das Buffet des @studentenwerk_potsdam ließ keine Wünsche offen und als dann die Gala Band Berlin zum Tanz spielte, hielt es niemanden mehr auf den Sitzen. Und auch die Showacts begeisterten das Publikum: Artistin Tatiana Konoballs (@quintoneen_64_eri ), Jongleur @lukas_koester und Zauberer @ullyloup. Die Gäste feierten bis in die frühen Morgenstunden und es war ein rundum toller Abend. Anbei findet ihr Bilder mit Impressionen.⁠ ⁠ ==⁠ ⁠ University Ball 2020 | February 15, 2020⁠⠀⁠ ⁠ The 8th university ball themed "The New Twenties" was a huge success. The lighting and the decorations created a great atmosphere. Many guests dressed accordingly so that the ball became a journey through time back to the roaring twenties. The buffet by the @studentenwerk_potsdam left nothing tob e desired and when the Gala Band Berlin began to play and sing no one stayed in their seats. The showacts got the audience completely excited: artist Tatiana Konoballs (@quintoneen_64_eri ), juggler @lukas_koester and magician @ullyloup. The guests then celebrated and danced into the early morning hours and it was a great evening all around. Find attached som pictures of the event.⁠ ⁠ Photos: rotschwarzdesign /C. Freytag⁠ ⁠ #thenewtwenties #universitätsball #uniball2020 #uniballpotsdam2020 #unipotsdam #potsdam #griebnitzsee #schonvorbei #schönwares #aboutlastnight #upimpressions; B8tvvoAlRDG; 0; 1582042975; (1080, 1080); 253; 1483235481; False
False; 2245957442353755680; :sailboat::herb: • #igerspotsdam #potsdam #griebnitzsee #babelsberg #berlinDE #brandenburg #insidenature #naturphotography #frischeluft #berlin #redhair #naturdeutschland #gay #gaypotsdam #schwul #boyfriend #galaxys10 #s10e; B8rPmTsI_Yg; 7; 1581959012; (1349, 1080); 80; 4356202039; False
False; 2245313334664496279; Lotta! #dogs #dogsofinstagram #animalphotography #dogs #dogstagram #dogphotography #berlin #wannsee #griebnitzsee #nature_shooters #naturephotography #nature_good #cutedogs #cutedogsofinstagram #canondeutschland #canonmoment #canonphotography; B8o9JTqIASX; 0; 1581882229; (1080, 1080); 16; 1923347806; False
False; 2244503262148030424; #potsdam #babelsberg#friseurliebe #painting#blondehair #blond #balayageblonde #griebnitzsee; B8mE9M1ie_Y; 0; 1581785669; (750, 750); 9; 7116496237; True
False; 2243936999089547086; Valentinstag ist fast vorbei und ihr braucht noch ein Last-minute Geschenk für eure/n Liebste/n? Wie wäre es mit LateNight Karten für den Uniball? Die könnt ihr online unter uniball-potsdam.tickets.de oder aber an der Abendkasse bekommen (Einlass ab 22 Uhr). #thenewtwenties #uniball2020 #uniballpotsdam2020 #unipotsdam #ball #Livemusik #Griebnitzsee #loveisintheair #valentinstag #lastminutegeschenk  Are you still looking for a lastminute gift for your valentine? How about LateNight tickets for the university ball? You can buy those online at uniball-potsdam.tickets.de or at the box office on site (entrance at 10pm).; B8kEM_RFqdO; 0; 1581718157; (1080, 1080); 170; 1483235481; False
False; 2243681355380028392; Der rote Teppich liegt bereit. Heute starten wir mit den Vorbereitungen für den 8. Uniball. Unter dem Motto "The New Twenties" verwandeln wir Haus 6 in Griebnitzsee in einen Vergnügungstempel der 20er Jahre. Folgt dem Aufbau und der Veranstaltung in unseren Stories. #uniball2020 #uniballpotsdam2020 #unipotsdam #makingof #vorbereitung #thenewtwenties #ball #Livemusik #Potsdam #Griebnitzsee  The red carpet is ready. Today we start with the preparations for the 8th university ball. According to our motto "The New Twenties" we will transform house 6 on Griebnitzsee Campus in a ballroom of the Roaring 20s. Follow the making of and the event on Saturday in other stories.; B8jKE4gl_Po; 0; 1581687682; (1080, 1080); 162; 1483235481; False
False; 2243067613034841197; :eyes:Hier zeige ich dir wieder einige Ausschnitte, aus meinem Workshop „Das menschliche Auge Foto realistisch zeichnen lernen“, der in meinem Atelier in Caputh stattfindet. . Du lernst dabei schritt für Schritt die Anatomie und die geometrische Form :eye:zu beherrschen, den Umgang mit Licht und Schatten und mit diesem Fundament, gehen wir dazu über, das Auge lebendig zu zeichnen! . für aktuelle Termine klicke auf den Link in meinem Profil::down_arrow: @ralf_wilhelm_schmidt_artist .  #beelitz #saarmund #seddin #stahnsdorf #hermannswerder #caputh #bornim #bornstedt #potsdam #michendorf #babelsberg #ferch #neuseddin #wildenbruch #kleinmachnow #griebnitzsee #berlinervorstadt #schwielowsee #kleinmachnow #berlin #potsdam # brandenburg #ludwigsfelde #nikolassee #wannsee  #workshop #howtodraw #drawing #eyes #augen; B8g-hwaIARt; 1; 1581615008; (937, 750); 61; 8885485914; True
False; 2242912591223678525; „Wann wird‘s mal wieder richtig Winter?“ #griebnitzsee #brandenburg :camera: @kuslukasz; B8gbR5GI2Y9; 5; 1581596038; (1078, 1080); 230; 5482126711; False
False; 2240987869559168273; :red_heart:#friseursalon #potsdam#babelsberg #griebnitzsee #rbb #marlenedietrichallee #gründerinnen :red_heart:; B8ZlpgXCJ0R; 0; 1581366593; (640, 640); 28; 7116496237; False
False; 2240984713748062560; #flechtfrisur #kinderaugen #potsdam#babelsberg #griebnitzsee #friseursalon; B8Zk7lSCKFg; 2; 1581366217; (1080, 1080); 15; 7116496237; False
False; 2240758811849013347; Die Vorlesungszeit ist zu Ende gegangen – das bedeutet auch: Die Zeit für Prüfungen und Praktika hat begonnen:books:. Wir wünschen euch viel Erfolg in der Prüfungsphase! :four_leaf_clover:⁠ ⁠ Wie geht ihr eure Hausarbeiten und Prüfungsvorbereitungen an? Teilt eure Tipps fürs Lernen und Arbeiten mit uns! Schreibt sie als Kommentare zu diesem Post oder als Stories – dann bitte @unipotsdam nicht vergessen, damit wir sie wiederum mit allen anderen teilen könnten.⁠ ⁠ ==⁠ The lecture period has ended - this also means that the time for exams and internships has begun:books:. We wish you much success in the exam phase! :four_leaf_clover:⁠ ⁠ How are you dealing with your academic assignment and exam preparations? Share your tips for learning and writing during the exam phase with us! Write them as comments on this post or publish them as Instagram Stories. Please don't forget @unipotsdam, so that we could share them with our followers on Instagram.⁠ ⁠ Photos: T. Roese⁠ ⁠ #unipotsdam #semesterferien #winterferien #prüfungsphase #studium #lernen #schreiben #prüfung #hausarbeit #praktikum #bibliothek #unibib #neuespalais #golm #griebnitzsee #universityofpotsdam #library #study #exam #academicpaper #internship #semesterbreak; B8YxkRvljhj; 9; 1581339287; (1080, 1080); 550; 1483235481; False
False; 2240567447476323973; Qualitiy Time #weekend #weekendvibes #familienzeit #chillen #spaziergangimgrünen #griebnitzsee #babelsberg #potsdam #potsdamistschön #heimat #zeitmitdenliebsten; B8YGDjyIUaF; 0; 1581316475; (1080, 1080); 30; 176263550; False
False; 2240194308754090339; Ending my stay at home with a super long and super nice stroll along the Griebnitzsee. :leaf_fluttering_in_wind: (Auch: die Ruhe vor dem Sturm.) #greeksummergirl #strolling #sunsetlight #forest #griebnitzsee #travelblogger; B8WxNrRI6lj; 0; 1581271993; (1350, 1080); 28; 1362952838; False
False; 2240084690652617368; #undamendederstrassestehteinhausamsee #ruhevordemsturm #babelsberg #potsdam #griebnitzsee; B8WYShdI9qY; 0; 1581258926; (1329, 1080); 20; 2266560370; False
False; 2240024954317843318; #forest #wald #lastleave #potsdam #griebnitzsee #potsdamistschön; B8WKtPqICt2; 0; 1581251805; (810, 1080); 21; 654912976; False
False; 2240022743886259740; #dog #doglover #potsdam #babelsberg #sunnyday #griebnitzsee #labrador; B8WKNFCIuYc; 0; 1581251541; (810, 1080); 25; 654912976; False
False; 2239480698453093158; #urbig_house #villaurbig by #miesvanderrohe 1917 in #potsdam #babelsberg #griebnitzsee  #classicism  #architectureview  #architecturedose  #architecturephotography  #earlymies  #instarchitecture  #buildinglovers #greatarchitecture  #villa  #buildingphotography  #architecture_masters  #greatbuildings; B8UO9R4o-sm; 0; 1581186924; (720, 1080); 82; 2215853560; False
False; 2239467218639417771; #Griebnitzsee Blick auf‘s #Revier #Dreilinden morgens 08:00 vom #Ruderboot #8er aus. Bewerbung auf’s Revier Dreilinden war leider erfolglos :pensive_face: #BerlinerForsten #Grunewald #Wald #Forstwirtschaft #Förster #SRVW #Rudern #Berlin #Forst; B8UL5H1InGr; 2; 1581185317; (715, 1080); 48; 6238633515; False
False; 2238596190732106168; Der Fuß eines Menschen bekommt in den meisten Fällen die wenigste Beachtung. Dabei tragen uns unsere Füße von A nach B. Gibt ihnen ein wenig mehr Beachtung :heart_suit: #kosmetik #füße #nagellack #nägel #potsdam #powerfrau #babelsberg #peeling #footmassage #reflexzonen #startup #wannsee #griebnitzsee #edeka; B8RF1_4ITm4; 0; 1581081483; (1080, 1080); 12; 11292259688; False
False; 2237210012032244663; Ein Teil des Teams kann es auch in den Winterferien nicht lassen und übt den perfekten Kopfsprung im Schnee. :grinning_face: euer Kugelfisch team schwimmschule #schwimmschulekugelfisch #baden #sommer #babyschwimmen #lernschwimmen #seepferdchen #wasser #heiligersee #freibad #wirliebenpotsdam #water #schwimmkurs #kugelfisch #schwimmlernkurs #babelsberg #griebnitzsee #kindergeburtstag #potsdam #potsdamer #potsdamagram #babyschwimmen #gutschein #geschenk #schwimmen #schwimmhalle #kinderschwimmen #aquafitness #schwangerenschwimmen#skifahren:skis: #winterferien; B8MKqcXIRu3; 0; 1580916462; (750, 750); 27; 5574146954; True
False; 2235112413288595150; Easter eggs @ Grienitzsee #whenyouatleastexpectit #february #eastercameearly #artiseverywhere #artofinstagram #art #artinstallations #eastereggs #oksanamas #colors #handmade #different #haventseenitlikethis #griebnitzsee #potsdam #germany #travel #shotoftheday; B8EtuXTIf7O; 2; 1580666184; (1077, 1080); 38; 5541948040; False
False; 2233715966798312066; #potsdam #griebnitzsee at #night #berlin #brandenburg #lake #lakeview; B7_wNZKIbKC; 0; 1580499715; (810, 1080); 12; 11347409564; False
False; 2233651112590944439; :purple_heart: Wundervoller kann eine Woche nicht enden und ein Wochenende beginnen :purple_heart:  @packofhousewolves @hilliberg  #potsdamliebe #griebnitzsee #feierabend #feierabendgenießen #endofaworkingday #lieblingskollegen #herzensmenschen #workworkwork #ausblick #momentgenießen #lilawolken #friday #endlichwochenende; B7_hdo-I6i3; 3; 1580491983; (810, 1080); 41; 18292952039; False
False; 2233634606401455628; Wart ihr schon bei uns in der Schwimmschule?:thinking_face: Falls nicht, könnte ihr euch bei dem Rundgang einen ersten Eindruck verschaffen und von Beckenrand ins Wasser schauen. :slightly_smiling_face: Wenn ihr nun neugierig geworden seid, meldet euch einfach bei uns und wir informieren euch gerne über unsere Kurse.:beaming_face_with_smiling_eyes: Sonnige Grüße vom Kugelfisch-Team:tropical_fish::fish::blowfish:; B7_dtcYlAYM; 1; 1580490026; (360, 640); 29; 5574146954; True
False; 2233573213049330397; Universitätsball 2020 | 15.02.2020⁠ - ACHTUNG -  Alle Sitzplatz- und Flanierkarten für den Uniball 2020 sind restlos ausverkauft. Aber es gibt noch LateNight Karten, die ihr online oder aber auch an der Abendkasse erwerben könnt. Einlass ab 22 Uhr. Vom Buffet wird dann nicht mehr viel übrig sein, aber ihr könnt Euch noch vom Showprogramm verzaubern lassen, Euer Glück bei der Tombola versuchen und bis in die frühen Morgenstunden das Tanzbein schwingen. Also seid dabei, wenn Campus Griebnitzsee im Glamour der 20er Jahre erstrahlt.  www.uni-potsdam.de/uniball == University Ball 2020 | February 15, 2020⁠⠀ - ATTENTION -  All seating and strolling tickets are sold out. But there are still late night tickets left,which you can get online or at the university abbls evening counter. Entry starting at 10pm. There won't be much left of the buffet, but you can still enjoy the show acts, try your luck at the raffle and dance into the early morning. So be there on 15th February when Campus Griebnitzsee shines with the glamour of the golden Twenties.  www.uni-potsdam.de/uniball  #uniballpotsdam2020 #unipotsdam #tickets #letsdance #tanzen #dancing #ball #tombola #livemusik #potsdam #griebnitzsee; B7_PwDXohrd; 3; 1580482697; (1080, 1080); 142; 1483235481; False
False; 2231632061727326603; A train in a train... at S-Bahn station Griebnitzsee in Potsdam. . . . #berlin #berlin2go #berlincity #berlinlove #berlinpage #berlinerpost #berlingram #berlinstagram #ig_berlin #meinberlin #officialfanofberlin #soberlin #berlin365 #awesomeberlin #brandenburg #potsdam #griebnitzsee #igersberlin #igersgermany #bestgermanypics #wanderlust #travel #travelgram #trainstation #perspective #reflection #reflections #instagood #instaberlin; B74WYlUoUGL; 0; 1580251294; (1080, 1080); 34; 1254544227; False
False; 2231508543996151896; #nature #lake #shore #blue #color #january #sun #naturephotography #trees #griebnitzsee #potsdam #germany #instagood; B736TKeI8hY; 8; 1580236569; (810, 1080); 528; 5682834803; False
False; 2230763426326617269; #Berlin#Potsdam#Griebnitzsee#lovenature#einbiberunterwegs#feelinggood#freshair#memyself I; B71Q4RkIZy1; 1; 1580147744; (1080, 1080); 14; 11191097762; False
False; 2230648956311403985; Heute mal ein Foto, was meinen aktuellen Zustand ziemlich gut beschreibt :nerd_face::weary_face::grinning_face_with_sweat: Mein Ziel für diese Woche ist es, mit meinem Lernstoff komplett fertig zu werden, und in der nächsten Woche dann nur noch alles immer und immer wieder zu wiederholen (#revisioniskey) :beaming_face_with_smiling_eyes: Meine erste Prüfung ist übrigens am 10.02. - Ich muss sagen, ich bin eigentlich mit meiner Lernmethode ganz zufrieden, ob sich das ganze ausgezahlt hat werden wir in ein paar Wochen sehen :woman_shrugging_medium-light_skin_tone: · · · #bwlstudent #bwl #betriebswirtschaftslehre #unipotsdam #campus #griebnitzsee #universität #student #studentlife #studentenleben #klausurenphase #erstes #semster #ersti #hörsaal #hustlers #studymotivation #studyhard #lernen #lerntipps #motivationmonday #germaninfluencer #germanyoutuber #werbungwegenmarkierung; B7022hDiX3R; 20; 1580134099; (808, 1080); 5697; 2036258251; False
False; 2229914543732250358; Potsdam Look #griebnitzsee #realexistierendekopfbedeckung; B7yP3aCo1b2; 1; 1580046550; (1080, 1080); 39; 691964417; False
False; 2229263218392403071; #griebnitzsee #mirrorefect #germany #sunset #yetanothersunset #lake #river; B7v7xYDH4x_; 0; 1579968906; (1080, 1080); 31; 3162722091; False
False; 2229229364965933465; #running #time at #griebnitzsee #potsdam #babelsberg #nature #winter #brandenburg #germany; B7v0EvlqgGZ; 0; 1579964870; (1350, 1080); 22; 11347409564; False
False; 2229222001118551526; #impressions of #scenic #potsdam #wannsee #griebnitzsee #berlin #winter #germany #babelsberg; B7vyZleKB3m; 2; 1579963992; (1079, 1080); 26; 11347409564; False
False; 2229030852038246904; März 2019 #throwback Schreibwoche Hallo Rotkäppchen Flurromantik Work work work Förderliche Gedanken :red_heart: Bye bye Rotkäppchen ⠀⠀⠀⠀⠀⠀⠀⠀⠀ #schreibberatung #schreibwoche #uni #university #universität #potsdam #griebnitzsee #rotkäppchen #schreiben #workworkwork #positivethinking #positiv #positivdenken #modularbeit #schreiben; B7vG8ABIEH4; 0; 1579941205; (1080, 1080); 13; 1479993080; False
False; 2228561322706353475; Reges Treiben zum Babyschwimmkurs :slightly_smiling_face::upside-down_face: Unsere Mütter freuen sich schon auf das wunderbare Erlebnis mit ihren Kleinen :smiling_face:. Gemeinsam das Wasser zu erkunden und die Freude in den Augen der kleinen Kugelfische zu sehen, ist auch für uns immer wieder schön.:smiling_face_with_heart-eyes::slightly_smiling_face::fish: Jetzt müssen sich nur noch alle umziehen und dann kann es losgehen. :winking_face:  Viele Grüße Schwimmschule Kugelfisch:fish::tropical_fish::blowfish:; B7tcLcwFj1D; 1; 1579885237; (1358, 1080); 22; 5574146954; True
False; 2228532164207366098; steps. . Building of the Forschungs- und Anwendungszentrum Industrie 4.0, University of Potsdam, Campus Griebnitzsee . . . . . #steps #stairmeme #gradient #facade #windows #unipotsdam #potsdam #griebnitzsee #babelsberg #dawn #winterdawn #madebylight #thebeautyofsunlight #wintersun #lightandspace #contrast #embraceyourshadows #artofvisuals #createcommune #lensculture #leicaq2 #moodygrams #agameoftones #createcommune #shades #captureonepro @kodak @leica_camera; B7tVjIyHM_S; 1; 1579881757; (1080, 1080); 135; 190342331; False
False; 2228496555414004973; Universitätsball 2020 | 15.02.2020⁠  Auch beim 8. Universitätsball, am 15. Februar 2020 in Griebnitzsee, gibt es wieder eine Tombola. Unternehmen aus Potsdam, Brandenburg und Berlin haben uns wieder tolle Preise gestiftet. Die Universitätsgesellschaft Potsdam e.V. hat dafür wieder die Schirmherrschaft übernommen. Der Erlös der Tombola geht diesmal an zwei studentische Projekte. 2020 wird das studentische Musical „Atlantis – Mythos einer glänzenden Stadt“ uraufgeführt. Des Weiteren unterstützt die Universitätsgesellschaft das Integrationstheater Sanssouci avec Shakespeare – Romeo und Julia. Wer noch kein Ticket für den Uniball hat, sollte sich ranhalten. Es sind nur noch wenige Sitzplatzkarten und Flanierkarten verfügbar alle Tickets auch zum reduzierten Studierenden-Tarif.  www.uni-potsdam.de/uniball  Foto: rotschwarzdesign /C. Freytag == University Ball 2020 | February 15, 2020⁠  At the 8th university ball on 15 February 2020 there will once again be a raffle. Companies from Potsdam, Brandenburg and Berlin have donated great prices. The Universitätsgesellschaft Potsdam e.V., the association of friends of the university, once again took up the patronage. The proceeds of the raffle will go to two student projects: The student musical “Atlantis” which will premier in 2020, and the integration theater Sanssouci avec Shakespeare – Romea and Juliet. If you don’t have a ticket for the university ball, yet, you should hurry. There are only few seating and strolling tickets left. All tickets are also available at discounted student tariff.  www.uni-potsdam.de/uniball  #uniballpotsdam2020 #unipotsdam #letsdance #tanzen #dancing #ball #tombola #livemusik #potsdam #griebnitzsee  Photo: rotschwarzdesign /C. Freytag; B7tNc9goiTt; 0; 1579877512; (1080, 1080); 213; 1483235481; False
False; 2227674229382503300; Unser Haus am See (Strassenansicht) #haus #griebnitzsee; B7qSeitotuE; 0; 1579779483; (810, 1080); 13; 27775240493; False
False; 2227148802662588739; Der Zeichen der Workshop „das menschliche Auge Zeichnen“ ist gerade zu Ende! . Hier habe ich für dich den ersten Ausschnitt! .  Folge mir hier :eye:: @ralf_wilhelm_schmidt_artist ———————————————— Mein Shop: :backhand_index_pointing_right: Link in meinem Profil anklicken / ralfwilhelmschmidt.de . :movie_camera: You Tube: Ralf Wilhelm Schmidt . . .  #beelitz #saarmund #stahnsdorf #hermannswerder #caputh #bornim #bornstedt #potsdam #michendorf #babelsberg #ferch #neuseddin #wildenbruch #kleinmachnow #teltow #griebnitzsee #berlinervorstadt  #visitbrandenburg #schwielowsee #kleinmachnow #berlin  # brandenburg #ludwigsfelde #workshops #workshop #zeichnen #zeichnenlernen #tutorial #howtodraw; B7obAk8o-FD; 3; 1579717589; (600, 480); 79; 8885485914; True
False; 2226900514411423850; Aussicht vom Bootshaus am Griebnitzsee :motor_boat: #griebnitzsee #bootshaus; B7nijgfoKhq; 0; 1579687249; (1080, 1080); 18; 27775240493; False
False; 2226268481595158654; Unser uniClever Academy Januar Workshop rückt immer näher!  Diesmal erwartet euch ein Workshop zum Thema Change Management.  Anmeldung zum kostenlosen Workshop unter academy@uniclever.de  Mehr Infos unter www.academy.uniclever.de  #uniclever #potsdam #unipotsdam #griebnitzsee #unicleveracademy #bildung #workshop; B7lS2OEILB-; 0; 1579611905; (1080, 1080); 10; 27450598568; False
False; 2224655624302799811; :sparkling_heart: #potsdam #brandenburg #griebnitzsee #happysunday #pazarkeyfi #huzur #coffeetime #coffee :hot_beverage: #rukiyecankiran; B7fkIDqJKvD; 0; 1579419638; (791, 1080); 22; 3647454704; False
False; 2224641126506620116; :smiling_face_with_smiling_eyes: #potsdam #brandenburg #griebnitzsee #happysunday :hot_beverage: #coffeetime #coffee #pazarkeyfi #rukiyecankiran; B7fg1FiJuTU; 0; 1579417909; (1080, 1080); 26; 3647454704; False
False; 2224096421790540605; Tiefenwasserlinie - hier 4,0m - Usedom/ Peenemünder Haken/ Ruden #bootsführerscheinpotsdam #bootsführerschenberlin #potsdam #bootsschule #segelnlernen #tiefersee #heiligersee #junfernsee #griebnitzsee; B7dk-lvCuM9; 0; 1579352976; (1080, 1080); 5; 17117469360; False
False; 2224094221223514758; #nofilterneeded :folded_hands::blue_heart: . . #griebnitzsee #havelseen #fiftyshades_of_nature #potsdam #naturephotography #berlin #vordentorenberlins #hikeandrun #landscapephotography #reflections #reflection_shotz #reflection_perfection #nature_perfection #runningwithaview #naturelovers #berlinerwasser; B7dkekTBtKG; 1; 1579352713; (810, 1080); 76; 2957565889; False
False; 2223488585537200959; Lutz bei der Arbeit  Diesmal schaut er bei unserer Wasseranlage vorbei, ob alles auch gut funktioniert. :grinning_face_with_big_eyes:Denn nur beste Wasserqualität gibt es für unsere Kugelfische. Und dafür legt sich Lutz mächtig ins Zeug.:winking_face::flexed_biceps: Viele Grüße Schwimmschule Kugelfisch:blowfish::tropical_fish::fish:; B7baxaHFKM_; 2; 1579280519; (941, 750); 19; 5574146954; True
False; 2222686196593398678; Ich weiß zwar das 80% meiner Fernverkehrsbeiträge vom IC2 sind, aber dit ist mir egal, euch zwar nicht aber auch das ist mir egal :zany_face::grimacing_face::grinning_face_with_sweat:. Hier könnt ihr den IC2431 betrachten wie er auf dem weg nach Cottbus meinen Heimatbahnhof Pdm-Griebnitzsee durchfährt, nächster Halt ist in Kürze Bln-Wannsee.  _________________________  Info: Linie: IC 2431 Betreiber: @deutschebahn (DB-Fernverkehr) Typ: Twindexx-Vario + BR146 Start: Emden Außenhafen Ziel: Cottbus Hbf Kamera:camera::Nikon d5600 Foto:camera_with_flash:: Pdm-Griebnitzsee  _________________________  Mit dabei war/en: _________________________  Patnerseiten: @trainspotter_homberg  @_zugfotografie_ @trainspotting.hameln  @trainspotting_muenchen  @max.1222 @bahnbilder_ls @trainspotting_hi @hannover_trainspotting @zugfan411 _________________________ :warning:Alle Angaben sind ohne Gewähr.:warning: _________________________ :warning:Alle Rechte zum Bild sind bei mir @ndrmn_trains.:warning: _________________________ :warning:Bild kann wegen Markenerkennung unbezahlte Werbung enthalten.:warning: _________________________  #br146 #ic2 #Intercity  #Griebnitzsee #Potsdam  #db #deutschebahn  #dbfernverkehr  #dbkarriere  #dbpersonenverkehr  #Spotten #Eisenbahnfieber #Zugbilder #Zugfotografie #Zugfan #Zugfoto #Railfans  #Eisenbahn #Züge #Bahnfan  #Trainspotterherz  #Trainspotterausleidenschaft  #Trainspotterhaltenzusammen  #Trainspottergegenfernbusse  #trainspotter_gegen_grafitti  #trainspottergegenfotoklau  #trainspotter_gegen_mobbing  #Trainspotting  #trainspotter  #zugumzug; B7YkVHLHROW; 9; 1579184864; (720, 1080); 255; 8281747675; False
False; 2222276275226034362; Griebnitzsee. Feels like Spring already. . . . #berlin #berlin2go #berlincity #berlinlove #berlinpage #berlinerpost #berlingram #berlinstagram #ig_berlin #meinberlin #officialfanofberlin #soberlin #berlin365 #awesomeberlin #potsdam #griebnitzsee #igersberlin #igersgermany #bestgermanypics #wanderlust #travel #travelgram #architecture #archidaily #archilovers #streetphotography #perspective #bluesky #instagood #instaberlin; B7XHH-JoEC6; 0; 1579135997; (1079, 1080); 29; 1254544227; False
False; 2222069273052159459; Zur Verstärkung unseres Teams suchen wir kurzfristig einen engagierten Kursleiter (m,w,d) fürs Kinderschwimmen.  ÜBERSICHT  Einsatztermin: Samstags Umfang: 3 Kursstunden  WER WIR SIND: Wir, das Team der Kugelfische, sind Menschen, die noch mehr leisten können und wollen, als die Kunden es sich wünschen. Unser Element ist das Wasser, in dem wir Klein und Groß das Schwimmen beibringen und vielfältige Kurse anbieten.  WAS WIR UNS WÜNSCHEN: Du bist engagiert, teamfähig, verantwortungsbewusst, und hast Lust einen Kurs bei uns zu übernehmen? Dann bist du bei uns genau richtig.  DAS SOLLTEST DU MITBRINGEN: Ein freundliches, aufgeschlossenes Wesen, Flexibilität, Sensibilität und Genauigkeit, vor allem aber ZUVERLÄSSIGKEIT. Erfahrung als Kurstrainer und vor allem Spaß im Wasser. Auch Quereinsteiger sind erwünscht. Eine schon bestehende Ausbildung ist auch toll, aber keine Voraussetzung.  WIR BIETEN: Ein tolles Team in einer Schwimmschule mit eigenem Becken und modernste Arbeitsbedingungen. Und bei uns habt ihr es immer warm. Eine gute Bezahlung ist bei uns selbstverständlich.  BEWERBUNG: Wenn du Interesse hast, schreibe einfach eine Mail oder rufe uns einfach an: Brita Oehme • Tel. 0331 70 47 72 74 Weitere Informationen unter https://www.schwimmschule-kugelfisch.de.  Wir freuen wir uns auf dich und deine Bewerbung.  Euer Kugelfisch-Team :tropical_fish::fish::blowfish:; B7WYDsWlZ3j; 3; 1579111321; (568, 1080); 17; 5574146954; False
False; 2222047838077614696; feeling of spring:sun_with_face::water_wave: .  #unipotsdam #griebnitzsee #sunnyday #studentlife #potsdam #colours #smile:smiling_face_with_smiling_eyes: #colouredhair; B7WTLxeinpo; 10; 1579108765; (750, 750); 114; 8927116818; False
False; 2221868288011616018; Heute um 15:00 Uhr geht es los! . Der Zeichenkurs in meinem Atelier in Caputh „das menschliche Auge Foto realistisch zeichnen“ startet heute:waving_hand: . Kurz entschlossene können sich jetzt noch direkt einklinken! . Link findest du in meinem Profil! @ralf_wilhelm_schmidt_artist . . .  #beelitz #babelsberg #saarmund #seddin #stahnsdorf #hermannswerder #caputh #bornim #bornstedt #potsdam #ferch #neuseddin #wildenbruch #teltow #griebnitzsee #berlinervorstadt #zehlendorf #entdeckebrandenburg  #visitbrandenburg #schwielowsee #kleinmachnow #berlin #potsdam # brandenburg #ludwigsfelde #nikolassee #wannsee #zeichenkurs #workshop #zeichnenlernen #auge; B7VqW-coz8S; 0; 1579088194; (1333, 750); 47; 8885485914; True
